0.00000000000000e+00 1.000e+00
-1.28023408864053e+08   inf
-1.23491751781129e+08 3.540e-02
-1.23108484187020e+08 3.104e-03
-1.22902397881297e+08 1.674e-03
-1.22753804874772e+08 1.209e-03
-1.22634913034887e+08 9.685e-04
-1.22532286264299e+08 8.368e-04
-1.22447832951439e+08 6.892e-04
-1.22372293825063e+08 6.169e-04
-1.22306524546344e+08 5.375e-04
